idx,class,conversation
4684,일반 대화,"['마감', '일정', '너무', '촉박한', '거', '아닌가요', '너무', '힘들면', '그만둬도', '돼', '그게', '아니라', '현실', '적', '부족해서', '말씀드리는', '건데', '요', '그냥', '조용히', '하고', '하던', '거', '마무리', '해', '알겠습니다']"
4685,일반 대화,"['프로젝트', '리더', '내', '더', '오래', '했는데', '맡아', '팀', '장님', '그렇게', '정', '하신', '거', '니까', '진짜', '어이없네', '말', '이라도', '해주시', '지']"
4686,일반 대화,"['부장', '님', '달', '연차', '쓰려고', '합니다', '달', '은', '힘들지', '않아', '다', '바쁜데', '연차', '는', '정당한', '권리', '라서', '요', '권리', '는', '맞지', '근데', '분위기', '생각', '하면', '안', '되겠어', '다시', '생각', '해보겠습니다']"
4687,일반 대화,"['오늘', '이렇게', '늦게', '왔어', '소리', '맞춰', '왔는데', '회의', '전', '미리', '와서', '준비', '하는', '게', '예의', '아니냐', '미리', '준비', '하면', '되잖아', '진짜', '말', '하는', '태도']"
4688,일반 대화,"['팀', '장님', '프로젝트', '일정', '너무', '빠듯한데', '요', '야근', '하면', '되잖아', '근데', '퀄리티', '도', '생각', '해야', '하지', '않나요', '빨리', '빨리', '못', '끝내는', '거야', '알겠습니다']"
4689,일반 대화,"['대리', '님', '자료', '는', '보다', '신입', '한테', '시키는', '게', '맞지', '않나요', '신입', '걸', '제대로', '할', '수', '있을', '거', '같아', '는', '이미', '업무', '도', '많아서요', '다', '바쁜데', '만', '힘든', '거', '아니야', '그냥', '하라', '고', '알겠습니다']"
4690,일반 대화,"['아까', '회의', '내', '아이디어', '거', '처럼', '말', '했어', '뭐', '난', '그냥', '회의', '흐름', '맞춰서', '말', '한', '건데', '근데', '내', '먼저', '제안', '했던', '거', '잖아', '그렇게', '따질', '거', '면', '엔', '직접', '발표', '하든가', '진짜', '너무하네']"
4691,일반 대화,"['팀', '장님', '프로젝트', '빠질', '수', '있을까요', '하기', '싫어', '아니요', '이미', '업무', '도', '많아서', '부담', '커서', '요', '그냥', '더', '써서', '하면', '되는', '거', '아냐', '알겠습니다']"
4692,일반 대화,"['회의', '준비', '안', '했냐', '뭐', '준비', '했는데', '근데', '질문', '에도', '제대로', '대답', '못', '해', '그냥', '긴장', '해서', '그런', '거', '라고', '부턴', '긴장', '하지', '말고', '제대로', '해']"
4693,일반 대화,"['과장', '님', '주', '금요일', '반', '차', '쓸', '수', '있을까요', '금요일', '빠지면', '일정', '꼬이는', '거', '알', '지', '일정', '조정', '가능할', '거', '같아서', '미리', '말씀드리는', '건데', '요', '몰라', '빠지면', '다', '피곤해질', '거야', '일정', '다시', '생각', '해보겠습니다']"
4694,일반 대화,"['요즘', '피하', '는', '거', '같지', '않아', '뭔', '소리', '그냥', '바빴던', '거지', '아닌데', '뭔가', '말', '걸어도', '예전', '같지가', '않던데', '만', '그렇게', '생각', '하는', '거', '아니야', '됐어', '뭔가', '어색하네', '요즘']"
4695,일반 대화,"['부장', '님', '달', '실적', '충분히', '반영', '된', '게', '맞나요', '점수', '더', '받고', '싶어', '아니요', '단순히', '확인', '차', '여쭤', '보는', '겁니다', '그냥', '회사', '정', '한', '기준', '이니까', '받아들이는', '게', '좋을', '거야', '알겠습니다']"
4696,일반 대화,"['팀', '장님', '보고서', '다시', '검토', '해', '주셨나요', '아직', '못', '봤어', '바빴어', '마감', '일이', '다가와서', '피드백', '필요해서요', '알아서', '할', '수', '있는', '거', '아니야', '그냥', '진행', '해', '알겠습니다']"
4697,일반 대화,"['거', '이렇게', '대충', '했어', '대충', '한', '게', '아니라', '요청', '하신', '대로', '했는데요', '게', '요청', '한', '대로', '라고', '다시', '다', '해야겠다', '어차피', '수정', '할', '거', '면', '처음', '확실히', '알려주시면', '되잖아요', '뭐', '지금', '말대꾸', '하는', '거야']"
4698,일반 대화,"['과장', '님', '한테', '맡기신', '자료', '정리', '다', '끝났습니다', '근데', '이건', '빠졌어', '지난번', '에는', '부분', '안', '넣어도', '된다고', '하셨잖아요', '지금', '보', '니까', '필요할', '거', '같은데', '다시', '추가', '해서', '해', '알겠습니다']"
4699,일반 대화,"['요즘', '한테', '업무', '떠', '넘기냐', '소리', '나도', '바빠서', '하는', '거지', '하는', '게', '아니라', '내', '다', '하고', '있는데', '빨리', '끝내든가', '진짜', '너무하네', '엔', '나도', '안', '도와줄', '거야']"
4700,일반 대화,"['팀', '장님', '자랑', '시작', '했어', '헐', '엔', '얘기', '프로젝트', '다', '이끈', '처럼', '말', '하더라', '진짜', '밤새서', '만든', '건데', '어이없어서', '그냥', '듣고만', '있었어']"
4701,일반 대화,"['과장', '님', '요즘', '만', '보면', '트집', '잡는', '거', '같아', '한', '테', '만', '그러셔', '뭔가', '작은', '실수', '도', '엄청', '크게', '부풀려서', '지적', '하셔', '헐', '스트레스', '심하겠다', '그냥', '조용히', '넘어가는', '게', '좋을', '듯', '그렇긴', '진짜', '짜증']"
4702,일반 대화,"['김', '대리', '너무', '오버', '스럽지', '않냐', '맞아', '팀', '장님', '한테', '만', '그렇게', '잘', '보이려고', '회의', '마다', '만', '열심히', '하는', '척함', '팀', '장님', '도', '완전', '좋아하시더라', '헐', '진짜', '저런', '스타일', '너무', '피곤해']"
4703,일반 대화,"['인사', '평가', '공정한', '거', '맞냐', '소리', '누가', '점수', '이상하게', '받았어', 'A', '대리', '는', '안', '했는데', '점수', '높더라고', '대놓고', '차별', '하는', '거', '아냐', '솔직히', '너무', '불공평해']"
4704,일반 대화,"['신입', '실수', '했대', '엔', '뭐', '했는데', '보고서', '틀린', '거', '그냥', '제출', '해서', '팀', '장님', '한테', '불려', '갔대', '근데', '솔직히', '심하지', '않아', '배운', '대로', '만', '했으면', '됐을', '텐데', '맞아', '뭔가', '눈치', '도', '없는', '느낌', '이야']"
4705,일반 대화,"['팀', '장님', '야근', '하래', '진짜', '지난주', '에도', '시키더니', '지는', '칼퇴', '만', '남으래', '헐', '진짜', '너무하네', '시킬', '거', '면', '남든가', '주말', '도', '망했어']"
4706,일반 대화,"['부장', '님', '맨날', '자리', '비우는', '거', '눈치', '챘어', '맞아', '한', '한', '번', '씩', '나가시', '는', '듯', '진짜', '점심', '먹고', '오시', '면', '한참', '있다가', '들어오잖아', '월급', '은', '보다', '많이', '받겠지', '당연하지', '진짜', '회사', '편한', '사람', '따로', '있다니까']"
4707,일반 대화,"['회식', '차장', '님', '완전', '취', '했었잖아', '헐', '맞아', '막', '소리', '지르고', '난리', '도', '아니었어', '근데', '날', '아무', '없었다는', '듯이', '출근', '하더라', '그런', '사람', '은', '기억', '안', '는', '척', '하는', '게', '특기', '그니까', '엔', '무조건', '차만', '가고', '빠져야겠다']"
4708,일반 대화,"['A', '대리', '요즘', '안', '하는', '거', '같지', '않아', '그렇게', '생각', '해', '보고서', '제출', '도', '늦고', '업무', '도', '계속', '미루더라고', '헐', '한테', '업무', '몰릴', '수도', '있겠다', '그니까', '조심해야겠어']"
4709,일반 대화,"['부장', '님', '말투', '진짜', '별로', '맞아', '듣기', '만', '해도', '기분', '나쁨', '뭔가', '지적', '할', '일부러', '기죽이려고', '하는', '거', '같아', '듣기', '싫어', '죽겠어', '나중', '엔', '그냥', '한', '귀로', '흘리는', '게', '답', '이야']"
4710,일반 대화,"['김', '과장', '님', '자꾸', '보고서', '다시', '하라', '고', '하시는', '거', '알', '지', '어제', '도', '내', '거', '두', '번', '이나', '수정', '함', '나도', '원래', '했던', '거', '랑', '똑같은데', '고치', '래', '그냥', '존재', '감', '과시', '하려는', '거', '같아', '진짜', '피곤해', '죽겠어']"
4711,일반 대화,"['달', '급여', '명세서', '봤어', '근데', '기대', '보다', '적게', '들어왔어', '나도', '인', '센티', '브', '뭐라더니', '별거', '없네', '기대한', '내', '바보', '지', '맞아', '그냥', '포기', '하고', '살아야', '돼']"
4712,일반 대화,"['A', '대리', '아픈', '척', '조퇴', '했어', '헐', '지난번', '에도', '그러더니', '엔', '점심', '먹고', '갔어', '진짜', '아프면', '연차', '쓰든', '하지', '그니까', '남', '한테', '피해', '주는', '건', '안', '보이']"
4713,일반 대화,"['부장', '님', '프로젝트', '공', '돌리겠지', '무조건', '이지', '밤새서', '했는데도', '발표', '는', '지가', '다', '했다고', '할', '듯', '진짜', '저런', '거', '너무', '꼴', '보기', '싫어', '윗사람', '이니까', '어쩔', '수', '없나']"
4714,일반 대화,"['과장', '님', '팀', '장님', '욕', '하는', '거', '들었어', '헐', '뭐라고', '했는데', '프로젝트', '지시', '엉망', '이라고', '완전', '까더라', '근데', '진짜', '맞는', '말', '아니야', '맞긴', '어차피', '서로', '뒤', '욕', '하는', '거', '웃기', '지', '않아']"
4715,일반 대화,"['B', '대리', '요즘', '이렇게', '눈치', '없어', '뭐', '했는데', '회의', '팀', '장님', '기분', '안', '좋은데', '계속', '말', '하더라', '헐', '센스', '부족하네', '그니까', '조심하면', '좋을', '텐데']"
4716,일반 대화,"['부서', '이동', '한', 'C', '대리', '완전', '편하게', '하더라', '원래', '부서', '에서는', '바빴는데', '지금', '하는', '보면', '진짜', '아무', '도', '안', '하는', '수준', '이야', '어휴', '부러우면', '지는', '거', '다', '맞아', '만', '바보', '같아']"
4717,일반 대화,"['신입', '보고서', '이상하게', '했대', '엔', '뭐', '수치', '다', '틀려서', '과장', '님', '한테', '한참', '혼났대', '헐', '그거', '진짜', '심각한데', '엔', '배우겠지']"
4718,일반 대화,"['팀', '진짜', '제일', '많은', '거', '같지', '않아', '맞아', '팀', '은', '정시', '퇴근', '하는데', '만', '남아', '있잖아', '그니까', '근데', '아무', '도', '불만', '안', '하는', '게', '더', '이상해', '그냥', '체념한', '거', '아닐까', '그러네', '이러다', '야근', '하겠어']"
4719,일반 대화,"['부장', '님', '진짜', '뻔', '뻔하지', '않아', '엔', '뭐', '팀', '실적', '올린', '거', '덕이', '라', '하더라', '원래', '그런', '거', '아니야', '위로', '올라갈수록', '더', '심해', '그니까', '적당히', '하지']"
4720,일반 대화,"['팀', '장님', '맨날', '야근', '하는', '척', '하지', '않아', '맞아', '불', '꺼진', '사무실', '컴퓨터', '켜놓고', '있는', '거', '봤어', '근데', '진짜', '하는', '게', '아니라', '그냥', '인터넷', '서핑', '하는', '거', '같던데', '야근', '하는', '척', '분위기', '만', '잡아', '진짜', '제일', '피곤한', '스타일', '이야']"
4721,일반 대화,"['과장', '님', '아까', '점심', '먹고', '사라졌던데', '나도', '봄', '두', '넘게', '안', '계시더라', '맨날', '직원', '한테', '엄수', '라고', '본인', '은', '프리', '패스', '저런', '거', '보면', '열심히', '하는', '게', '바보', '같아', '맞아', '그냥', '도', '눈치', '보지', '말고', '편하게', '해야겠어']"
4722,일반 대화,"['B', '대리', '요즘', '도', '안', '하는', '거', '같지', '않아', '헐', '나도', '생각', '했어', '계속', '뭔가', '바쁜', '척', '만', '하더라', '진짜', '은', '다', '신입', '하고', '있던데', '어휴', '은', '안', '하고', '말', '만', '많아', '맞아', '나중', '문제', '터지면', '모른', '척', '할', '스타일', '이야']"
4723,일반 대화,"['부장', '님', '공', '돌리겠지', '무조건', '이지', '프로젝트', '는', '다', '했는데', '근데', '발표', '할', '마다', '내', '걸', '주도했다', '이러는', '거', '짜증', '진짜', '저런', '거', '너무', '꼴', '보기', '싫어', '맞아', '실적', '은', '다', '덕', '만들잖아']"
4724,일반 대화,"['김', '과장', '님', '요즘', '이렇게', '까칠해', '인사', '평가', '연봉', '많이', '못', '올랐다던데', '괜히', '한테', '화', '풀이', '는', '거야', '그런', '듯', '요즘', '말투', '도', '더', '날카롭잖아', '진짜', '피곤하게', '하네']"
4725,일반 대화,"['부서', '복지', '혜택', '줄어든', '거', '알', '지', '헐', '뭐', '예산', '줄여야', '한다고', '해서', '줄였대', '진짜', '웃긴다', '윗', '분들', '연봉', '깎으면', '되잖아', '항상', '아래', '줄이는', '거야']"
4726,일반 대화,"['신입', '에도', '실수', '했대', '엔', '뭐', '메일', '보낼', '수', '신자', '잘못', '적어서', '난리', '났대', '정도', '는', '기본', '아니냐', '한두', '번', '도', '아니고', '계속', '이러면', '곤란한데']"
4727,일반 대화,"['과장', '님', '맨날', '내', '젊었을', '는', '러시', '는', '거', '너무', '피곤해', '한', '번', '들으면', '끝', '도', '없어', '맨날', '는', '다', '야근', '했다고', '자랑', '하더라', '그게', '자랑', '이야', '도', '이상한', '거', '였다고', '진짜', '요즘', '세대', '랑', '사고방식', '차이', '너무', '심해']"
4728,일반 대화,"['A', '팀', '장이', '랑', 'B', '팀', '장', '요즘', '사이', '안', '좋은', '거', '같지', '않아', '맞아', '회의', '마다', '은근', '신', '경전', '있더라', '그니까', '아까도', '서로', '말', '끊고', '눈치', '주고', '난리', '났던데', '이러다', '터지는', '거', '아니야', '가능성', '충분하지', '조만간', '구경', '할', '생길', '듯']"
4729,일반 대화,"['팀', '실적', '다', '올렸는데', '팀', '장님', '크레딧', '다', '가져가네', '진짜', '그러네', '상', '받는', '도', '팀', '장님', '받더라', '어차피', '윗', '분들', '은', '팀', '장님', '다', '했다고', '믿겠지', '진짜', '억울하지만', '어쩌겠어', '엔', '앞', '나설', '기회', '만들어야지']"
4730,일반 대화,"['부장', '님', '커피', '타오', '라고', '시켰어', '오늘', '아침', '에만', '두', '번', '째', '진짜', '요즘', '시대', '누가', '거', '시켜', '업무', '랑', '상관', '도', '없는데', '거', '해야', '하냐']"
4731,일반 대화,"['B', '대리', '진짜', '말', '많지', '않아', '헐', '인정', '회의', '할', '도', '쓸데없는', '말', '너무', '많이', '해', '만', '길어지고', '내용', '은', '없음', '조용한', '게', '낫', '지', '맞아', '회의', '줄여야', '하는', '거', '아닌가', '몰라']"
4732,일반 대화,"['C', '팀', '에도', '실적', '별로', '였던데', '팀', '은', '원래', '그런', '거', '아냐', '근데', '항상', '핑계', '대는지', '모르겠어', '한테', '협조', '안', '해줘서', '그렇다는', '식', '말', '하더라', '진짜', '어이없어']"
4733,일반 대화,"['회식', '자리', '과장', '님', '개', '인사', '이야기', '시작', '했대', '진짜', '전', '무용담', '엔', '회사', '인정받았는지', '얘기', '함', '진짜', '피곤하다', '엔', '차만', '가고', '도망가야겠다']"
4734,일반 대화,"['팀', '장님', '진짜', '고집', '세지', '않냐', '맞아', '의견', '제시', '하면', '무조건', '본인', '방식', '대로', '하려고', '해', '근데', '나중', '문제', '생기', '면', '탓', '할', '거', '같아', '당연히', '지', '진짜', '팀', '분위기', '망치는', '스타일', '이야']"
4735,일반 대화,"['신입', '이랑', '해보니까', '솔직히', '답답해', '나도', '간단한', '도', '물어봐서', '다', '뺏', '김', '기다려', '줘야', '하지', '않나', '그럴', '수도', '있는데', '기본', '적', '인', '도', '너무', '몰라']"
4736,일반 대화,"['부장', '님', '출근', '시', '한', '줄', '알', '헐', '오늘', '도', '늦었어', '시', '넘어서', '왔더라', '근데', '직원', '은', '시', '나오라고', '난리', '치잖아', '진짜', '어이없다']"
4737,일반 대화,"['승진', '누가', '했는지', '봤어', '헐', '들었는데', '완전', '의외', '던데', '솔직히', '제일', '못', '하는', '사람', '됐잖아', '줄', '잘', '서야', '한다는', '거지', '진짜', '현', '타', '온다']"
4738,일반 대화,"['A', '대리', '허세', '부리던데', '엔', '뭐', '대학', '시절', '성적', '이야기', '어쩌고저쩌고', '헐', '회사', '랑', '뭔', '상관', '이야', '그냥', '안', '듣는', '게', '답', '이야']"
4739,일반 대화,"['팀', '만', '야근', '이렇게', '많아', '팀', '은', '정시', '퇴근', '인데', '뭔가', '잘', '못', '된', '거', '아냐', '분배', '너무', '안', '맞아', '팀', '장님', '한테', '말', '해봤자', '소용', '도', '없을걸', '맞아', '그냥', '바보', '지']"
4740,일반 대화,"['대리', '님', '연애', '상담', '하더라', '지난번', '에도', '한', '얘기', '했잖아', '엔', '연애', '코치', '라도', '된', '처럼', '가르치더라', '진짜', '피곤하다', '나중', '엔', '그냥', '듣는', '척', '하고', '넘겨야겠어', '맞아', '괜히', '조언', '해줬다가는', '말', '길어짐']"
4741,일반 대화,"['팀', '장님', '에도', '자료', '정리', '다', '시키더라', '직접', '하는', '거', '한', '번', '도', '못', '본', '듯', '맨날', '정리', '해줘', '이러면서', '넘기잖아', '어휴', '엔', '아예', '발표', '자료', '떠', '넘기던데', '진짜', '은', '뭘', '하는지', '모르겠어']"
4742,일반 대화,"['부서', '이동', '한', '김', '대리', '자리', '완전', '좋다며', '맞아', '창가', '쪽', '앉을', '수', '있는', '자리', '래', '팀', '은', '다닥다닥', '붙어', '있는데', '는', '그렇게', '널', '널하냐', '자리', '배정', '도', '권력', '싸움', '이야', '진짜', '회사', '생활', '너무', '웃기', '다']"
4743,일반 대화,"['과장', '님', '해외', '출장', '자랑', '하더라', '지난번', '엔', '일본', '엔', '미국', '이지', '출장', '이라', '면서', '관광', '돌아다닌', '거', '티', '나잖아', '진짜', '저런', '거', '너무', '뻔한데', '만', '모를까', '그냥', '엔', '리액션', '안', '해주는', '게', '답', '이야']"
4744,일반 대화,"['B', '대리', '지각', '했어', '주', '에만', '벌써', '세', '번', '째', '근데', '아무', '도', '뭐라', '안', '하더라', '한테', '만', '엄격하고', '괜히', '일찍', '오는', '손해', '보는', '느낌', '이야', '맞아', '부터는', '도', '슬슬', '늦게', '와야', '하는', '거', '아냐']"
4745,일반 대화,"['실적', '발표', '과장', '님', '다', '한', '처럼', '말', '하던데', '팀', '밤새서', '만든', '자료', '였잖아', '근데', '과장', '님', '입', '이끌었습니다', '나오더라', '진짜', '짜증', '나네', '엔', '발표', '해야', '하는', '거', '아냐', '맞아', '크레딧', '은', '가져가야지']"
4746,일반 대화,"['C', '대리', '요즘', '너무', '예민하지', '않냐', '맞아', '뭐', '만', '하면', '짜증', '내고', '신경질', '부리더라', '진짜', '말', '걸기도', '부담스러워서', '피하', '게', '돼', '뭔', '있는지', '모르겠지만', '너무', '피곤함', '그냥', '최대한', '접촉', '안', '하는', '게', '답', '이야']"
4747,일반 대화,"['부장', '님', '출장', '핑계', '회식', '빠졌대', '진짜', '지난번', '에도', '그러지', '않았어', '직원', '만', '앉혀놓고', '지는', '빠지고', '진짜', '어이없다', '만', '끌려', '다녀야', '하냐고', '엔', '도', '이유', '대고', '빠져야겠어']"
4748,일반 대화,"['신입', '엉뚱한', '자료', '제출', '했대', '헐', '엔', '뭐', '보고서', '숫자', '다', '틀려서', '팀', '장님', '한테', '걸렸대', '달', '됐는데', '아직도', '적응', '못', '하는', '거야', '그니까', '누가', '챙겨줘야', '하는', '수준', '인데']"
4749,일반 대화,"['과장', '님', '요즘', '그렇게', '눈치', '줘', '몰라', '회의', '마다', '괜히', '한테', '시비', '거', '는', '느낌', '이야', '진짜', '짜증', '나겠다', '이유', '라도', '알', '면', '덜', '답답할', '텐데', '그냥', '만', '잡는', '느낌', '이라', '피곤해', '나중', '기회', '되면', '한', '번', '대놓고', '물어봐야겠어']"
4750,일반 대화,"['요', '강남역', '가려면', '가야', '하나요', '서', '쭉', '직진', '하시면', '번', '출구', '가는', '길이', '나와요', '감사합니다', '길이', '헷갈려서요', '조심', '히', '가세', '요']"
4751,일반 대화,"['사장', '님', '계산', '요', '봉투', '필요하세요', '아니요', '괜찮아요', '먹고', '갈', '거', '라서', '요', '넵', '총', '원', '입니다', '감사합니다', '감사합니다', '사장', '님', '도', '좋은', '하루', '보내세요']"
4752,일반 대화,"['요', '지갑', '떨어뜨리셨어요', '감사합니다', '못', '보고', '갈', '뻔했네요', '다행', '이에요', '그냥', '가셨으면', '큰일', '날', '뻔했어요', '요', '정말', '감사합니다']"
4753,일반 대화,"['기사', '님', '서', '좌회전', '인가요', '아뇨', '신호', '지나서', '좌회전', '해야', '해', '요', '네네', '감사합니다', '길이', '헷갈려서요', '괜찮아요', '조심', '히', '운전', '하세요']"
4754,일반 대화,"['사진', '한', '장만', '찍어주실', '수', '있을까요', '카메라', '버튼', '누르면', '되죠', '배경', '잘', '나오게', '부탁드려요', '알겠어요', '잘', '나왔어요', '우와', '감사합니다', '너무', '잘', '찍어주셨네요']"
4755,일반 대화,"['사장', '님', '거', '색깔', '도', '있나요', '만', '요', '파란색', '도', '있어요', '거', '괜찮네요', '걸', '할게요', '감사합니다', '포장', '해드릴까', '요', '아니요', '그냥', '들고', '갈게요']"
4756,일반 대화,"['줄', '서는', '거', '맞나요', '서', '대기', '하시면', '돼요', '다행', '이다', '줄이', '너무', '길어서', '헷갈렸어요', '그러게요', '도', '처음', '봐서', '헷갈렸어요', '그러네요', '빨리', '줄었으면', '좋겠어요']"
4757,일반 대화,"['기사', '님', '서', '만', '더', '직진', '해', '주세요', '알겠습니다', '목적지', '다', '왔어요', '서', '세워주시면', '될', '같아요', '총', '원', '입니다', '감사합니다', '기사', '님', '도', '좋은', '하루', '보내세요']"
4758,일반 대화,"['사장', '님', '지금', '테이블', '있나요', '창가', '자리', '가능하세요', '감사합니다', '메뉴판', '있나요', '있습니다', '주문', '하실', '불러주세요']"
4759,일반 대화,"['요', '먼저', '주문', '했는데', '아직', '안', '나왔어요', '죄송합니다', '주문', '밀려서요', '확인', '해드릴게요', '괜찮아요', '그냥', '빠진', '건가', '싶어서요', '아니에요', '방금', '조리', '중이', '라', '만', '기다려', '주세요']"
4760,일반 대화,"['요', '우산', '놓고', '가셨어요', '감사합니다', '비', '올까', '챙겼는데', '놓고', '갈', '뻔했네요', '다행', '이에요', '그냥', '가셨으면', '돌아오셔야', '했을', '텐데', '요', '덕분', '안', '돌아가도', '되겠어요']"
4761,일반 대화,"['편의점', '사장', '님', '교통카드', '충전', '가능해요', '가능합니다', '충전', '해드릴까', '요', '천', '원만', '충전', '할게요', '충전', '완료', '되었습니다', '감사합니다', '좋은', '하루', '보내세요']"
4762,일반 대화,"['학생', '가는', '길이', '에요', '학교', '가는', '중이', '에요', '요즘', '학생', '진짜', '힘들겠네', '할', '게', '많아요', '할머니', '도', '좋은', '하루', '보내세요']"
4763,일반 대화,"['요', '근처', '화장실', '있는지', '아세요', '편의점', '뒤쪽', '가시', '면', '공용', '화장실', '있어요', '감사합니다', '찾기', '어려웠는데', '알려주셔서', '다행', '이에요', '별', '말씀', '요', '잘', '다녀오세요']"
4764,일반 대화,"['기사', '님', '유턴', '가능한가요', '아뇨', '기선', '안', '되고', '신호', '가야', '돼요', '알겠습니다', '직진', '해', '주세요', '신호', '바뀌니까', '만', '기다리세요']"
4765,일반 대화,"['사장', '님', '거', '교환', '가능할까', '요', '영수증', '있으시면', '교환', '해드릴', '수', '있어요', '있어요', '색', '바꾸고', '싶어서요', '바꿔', '드릴게요']"
4766,일반 대화,"['요', '물건', '떨어뜨리셨어요', '감사합니다', '못', '보고', '갈', '뻔했네요', '다행', '이에요', '그냥', '가셨으면', '못', '찾았을', '수도', '있어요', '요', '진짜', '감사해요']"
4767,일반 대화,"['편의점', '카드', '두고', '왔는데', '보관', '돼', '있을까요', '만', '요', '있네요', '다행', '이다', '너무', '급하게', '나가서', '두고', '갔어요', '잘', '찾아가셔서', '다행', '이에요']"
4768,일반 대화,"['기사', '님', '골목', '들어가', '주실', '수', '있나요', '근데', '좁은데', '괜찮으시겠어요', '앞', '내려주시면', '돼요', '알겠습니다', '안전하게', '모셔다', '드릴게요']"
4769,일반 대화,"['요', '충전기', '빌려주실', '수', '있나요', '있습니다', '아이폰', '이세', '요', '안드로이드', '세', '요', '아이폰', '요', '만', '사용', '해도', '될까', '요', '괜찮아요', '다', '쓰시', '면', '말씀', '하세요']"
4770,일반 대화,"['죄송한데', '가방', '들어주실', '수', '있을까요', '요', '감사합니다', '있어서', '손', '모자라네요', '별', '말씀', '요', '조심', '히', '가세', '요']"
4771,일반 대화,"['요', '지금', '시', '인가요', '지금', '시', '분', '이에요', '감사합니다', '핸드폰', '배터리', '나가서요', '별', '말씀', '요']"
4772,일반 대화,"['사장', '님', '포인트', '적립', '할', '수', '있나요', '멤버십', '있으세요', '바코드', '찍어주시면', '돼요', '적립', '완료', '되었습니다', '감사합니다']"
4773,일반 대화,"['기사', '님', '서', '좌회전', '인가요', '근데', '좌회전', '신호', '길어서', '걸릴', '거', '예요', '괜찮습니다', '안전', '운전', '해주세요', '알겠습니다']"
4774,일반 대화,"['요', '줄', '서', '계신', '건가', '요', '줄', '서', '있는', '중이', '에요', '알겠습니다', '도', '뒤', '설게요', '순서', '기다리시면', '될', '거', '예요']"
4775,일반 대화,"['사장', '님', '메뉴', '맵나요', '음', '매콤', '한', '편', '인데', '많이', '맵진', '않아요', '괜찮을', '같아요', '걸', '주세요', '준비', '해드릴게요']"
4776,일반 대화,"['요', '마스크', '떨어뜨리셨어요', '감사합니다', '전혀', '몰랐어요', '다행', '이에요', '요즘', '마스크', '없이', '다니기', '힘든데', '요', '정말', '감사해요']"
4777,일반 대화,"['사장', '님', '거', '환불', '가능할까', '요', '영수증', '있으시면', '가능합니다', '있어요', '걸', '바꾸고', '싶어서요', '교환', '도', '드릴게요']"
4778,일반 대화,"['배달', '기사', '님', '음식', '잘', '도착', '확인', '해주셔서', '감사합니다', '배달', '위치', '찾기', '어렵진', '않으셨나요', '아뇨', '주소', '정확해서', '쉽게', '찾았어요']"
4779,일반 대화,"['편의점', '직원', '분', '거', '원플러스원', '맞나요', '거', '사시', '면', '더', '가져가시면', '돼요', '더', '가져올게요', '천천히', '고르세요']"
4780,일반 대화,"['요', '근처', '약국', '있나요', '길', '건너편', '있어요', '감사합니다', '급하게', '약', '사야', '해서요', '조심해서', '다녀오세요']"
4781,일반 대화,"['카페', '직원', '분', '거', '사이즈', '업', '가능한가요', '천', '원', '추가', '하시면', '라지', '변경', '가능하세요', '라지', '변경', '할게요', '변경', '해서', '주문', '도', '드릴게요']"
4782,일반 대화,"['기사', '님', '서', '내려주시면', '될', '같아요', '천천히', '정차', '할게요', '감사합니다', '잔돈', '안', '주셔도', '돼요', '감사합니다', '좋은', '하루', '보내세요']"
4783,일반 대화,"['어르신', '버스', '먼저', '타세요', '고맙네', '젊은', '사람', '배려', '해줘서', '아닙니다', '천천히', '타세요', '고맙네', '복', '받을', '거야']"
4784,일반 대화,"['사장', '님', '거', '유통', '기한', '인가요', '만', '요', '주', '괜찮아요', '사갈게요', '감사합니다']"
4785,일반 대화,"['택시', '타려는데', '먼저', '기다리고', '있었어요', '죄송해요', '전', '그냥', '뒤', '기다릴게요', '아닙니다', '먼저', '타세요', '전', '급한', '거', '라서', '요', '정말', '감사합니다']"
4786,일반 대화,"['배달', '기사', '님', '음식', '너무', '늦게', '왔어요', '죄송합니다', '길이', '너무', '막혀서요', '괜찮아요', '엔', '미리', '예상', '알려주시면', '좋겠어요', '엔', '더', '신경', '쓰겠습니다']"
4787,일반 대화,"['편의점', '계산', '하려는데', '카드', '안', '되네요', '다시', '한', '번', '시도', '해볼게요', '음', '안', '되는데', '카드', '있으세요', '카드', '해볼게요']"
4788,일반 대화,"['사장', '님', '거', '한', '장', '더', '받을', '수', '있을까요', '추가', '비용', '은', '없습니다', '더', '드릴게요', '감사합니다', '실수', '버려서', '다시', '필요했어요', '괜찮아요', '잘', '챙겨가세요']"
4789,일반 대화,"['요', '휴대폰', '떨어뜨리셨어요', '헐', '감사합니다', '전혀', '몰랐어요', '다행', '이에요', '안', '깨졌나', '확인', '해보세요', '괜찮아요', '정말', '감사합니다']"
4790,일반 대화,"['카페', '직원', '분', '거', '다이어트', '음료', '있나요', '무가당', '음료', '가지', '있어요', '추천', '해주실', '수', '있나요', '거', '는', '칼로리', '낮아서', '괜찮아요']"
4791,일반 대화,"['편의점', '카드', '결제', '하려는데', '오류', '나네요', '만', '요', '다시', '한', '번', '해볼게요', '엔', '됐습니다', '감사합니다', '좋은', '하루', '보내세요']"
